UTC_Year, UTC_Month, UTC_Day, UTC_Hour, Year, Month, Day, Hour, Load(MW)
'2019', '1', '16', '14', '2019', '1', '16', '9', '214.99145775'
'2019', '1', '16', '15', '2019', '1', '16', '10', '237.54710168799997'
'2019', '1', '16', '16', '2019', '1', '16', '11', '170.05839237500004'
'2019', '1', '16', '17', '2019', '1', '16', '12', '200.33882900000006'
'2019', '1', '16', '18', '2019', '1', '16', '13', '192.92619524999998'
'2019', '1', '16', '19', '2019', '1', '16', '14', '222.68162837500012'
'2019', '1', '16', '20', '2019', '1', '16', '15', '198.07683809399995'
'2019', '1', '16', '21', '2019', '1', '16', '16', '54.821069593'
'2019', '1', '16', '22', '2019', '1', '16', '17', '11.443909'
'2019', '1', '16', '23', '2019', '1', '16', '18', '2.04043'
'2019', '1', '17', '0', '2019', '1', '16', '19', '0.0'
'2019', '1', '17', '1', '2019', '1', '16', '20', '0.0'
'2019', '1', '17', '2', '2019', '1', '16', '21', '0.0'
'2019', '1', '17', '3', '2019', '1', '16', '22', '0.0'
'2019', '1', '17', '4', '2019', '1', '16', '23', '0.0'
'2019', '1', '17', '5', '2019', '1', '17', '0', '0.0'
'2019', '1', '17', '6', '2019', '1', '17', '1', '0.0'
'2019', '1', '17', '7', '2019', '1', '17', '2', '0.0'
'2019', '1', '17', '8', '2019', '1', '17', '3', '0.0'
'2019', '1', '17', '9', '2019', '1', '17', '4', '0.0'
'2019', '1', '17', '10', '2019', '1', '17', '5', '0.0'
'2019', '1', '17', '11', '2019', '1', '17', '6', '0.0'
'2019', '1', '17', '12', '2019', '1', '17', '7', '0.0'
'2019', '1', '17', '13', '2019', '1', '17', '8', '54.616090934000006'
'2019', '1', '17', '14', '2019', '1', '17', '9', '144.17446656299998'
'2019', '1', '17', '15', '2019', '1', '17', '10', '180.864168063'
'2019', '1', '17', '16', '2019', '1', '17', '11', '176.89503899999994'
'2019', '1', '17', '17', '2019', '1', '17', '12', '158.212773252'
'2019', '1', '17', '18', '2019', '1', '17', '13', '186.78294093799997'
'2019', '1', '17', '19', '2019', '1', '17', '14', '167.15447637500006'
'2019', '1', '17', '20', '2019', '1', '17', '15', '109.15036471700003'
'2019', '1', '17', '21', '2019', '1', '17', '16', '41.161999914999996'
'2019', '1', '17', '22', '2019', '1', '17', '17', '4.164071252'
'2019', '1', '17', '23', '2019', '1', '17', '18', '0.711950752'
'2019', '1', '18', '0', '2019', '1', '17', '19', '0.0'
'2019', '1', '18', '1', '2019', '1', '17', '20', '0.0'
'2019', '1', '18', '2', '2019', '1', '17', '21', '0.0'
'2019', '1', '18', '3', '2019', '1', '17', '22', '0.0'
'2019', '1', '18', '4', '2019', '1', '17', '23', '0.0'
'2019', '1', '18', '5', '2019', '1', '18', '0', '0.0'
'2019', '1', '18', '6', '2019', '1', '18', '1', '0.0'
